entire,campus,number,class_,seperate,major,class_name,prof,time,place
공과대학,서울,AMSE201,2,전공필수,신소재공학부,물리화학I(영강),이인환,3(3),월(2) 창의관 B113호 수(2) 창의관 B113호
공과대학,서울,AMSE201,3,전공필수,신소재공학부,물리화학I(영강) 재수강반,김웅,3(3),월(2) 하나과학관 307호 수(2) 하나과학관 307호
공과대학,서울,AMSE205,1,전공필수,신소재공학부,재료구조물성(영강),서지훈,3(3),화(2) 공학관 369호 목(2) 공학관 369호
공과대학,서울,AMSE205,2,전공필수,신소재공학부,재료구조물성,장호,3(3),화(2) 창의관 B114호 목(2) 창의관 B114호
공과대학,서울,AMSE205,3,전공필수,신소재공학부,재료구조물성 재수강반,성윤모,3(3),화(2) 공학관 250호 목(2) 공학관 250호
공과대학,서울,AMSE207,0,전공선택,신소재공학부,생활속의신소재공학,이종흔,3(3),월(5) 창의관 B114호 수(5) 창의관 B114호
공과대학,서울,AMSE211,0,전공선택,신소재공학부,세라믹재료개론,임대순,3(3),금(1) 과도관 310호 금(2) 과도관 310호
공과대학,서울,AMSE212,0,전공선택,신소재공학부,"물리금속I(영강) 권장학년/학기 변경
3학년 1학기 권장",손석수,3(3),월(6) 공학관 466호 수(6) 공학관 466호
공과대학,서울,AMSE214,0,전공선택,신소재공학부,"반응속도론 권장학기 변경
2학년 1학기 권장",이헌,3(3),월(6) 신공학관B104호 수(6) 신공학관B104호
공과대학,서울,AMSE215,0,전공선택,신소재공학부,"에너지환경재료(영강) 권장학년 변경
4학년 1학기 권장",강용묵,3(3),월(6) 신공학관B102호 수(6) 신공학관B102호
공과대학,서울,IMEN151,2,전공선택,산업경영공학부,선형대수,최대식,3(4),월(7-9) 하나과학관 지하 217호 금(9) 하나과학관 지하 217호
공과대학,서울,IMEN153,0,전공선택,산업경영공학부,투자경제성분석,이철웅,3(3),월(2) 공학관 369호 수(2) 공학관 369호
공과대학,서울,IMEN204,1,전공선택,산업경영공학부,일반회계및원가계산,신현섭,3(3),목(2-4) 하나과학관 지하 122호
공과대학,서울,IMEN204,2,전공선택,산업경영공학부,일반회계및원가계산,이상혁,3(3),금(2-4) 하나과학관 지하 122호
공과대학,서울,IMEN213,0,전공필수,산업경영공학부,수리통계및실습(영강),한성원,3(5),월(6) 창의관 101호 화(7-8) 창의관 101호
공과대학,서울,IMEN215,0,전공선택,산업경영공학부,경영공학개론,신현섭,3(3),목(6) 창의관 116호 금(6) 창의관 116호
공과대학,서울,IMEN219,0,전공선택,산업경영공학부,휴먼인터페이스,정의승,3(5),화(5) 공학관 566호 수(9-10) 공학관 566호
공과대학,서울,IMEN221,1,전공선택,산업경영공학부,객체지향프로그래밍및실습,최회련,3(4),금(1-3) 신공학관B113-전산실습실
공과대학,서울,IMEN221,2,전공선택,산업경영공학부,객체지향프로그래밍및실습,최회련,3(4),수(1-3) 신공학관B113-전산실습실
공과대학,서울,IMEN315,0,전공필수,산업경영공학부,인간공학,명노해,3(5),화(2) 공학관 566호 목(2) 공학관 566호
공과대학,서울,MECH201,2,전공필수,기계공학부,열역학I(영강),윤석구,3(3),월(1) 창의관 207호 수(1) 창의관 207호
공과대학,서울,MECH201,3,전공필수,기계공학부,열역학I(영강),심준형,3(3),화(5) 창의관 B113호 목(5) 창의관 B113호
공과대학,서울,MECH205,1,전공필수,기계공학부,고체역학I(영강),김윤재,3(3),월(5) 창의관 116호 수(5) 창의관 116호
공과대학,서울,MECH205,2,전공필수,기계공학부,고체역학I(영강),송용남,3(3),월(5) 창의관 B113호 수(5) 창의관 B113호
공과대학,서울,MECH209,0,전공필수,기계공학부,기계제작법및실습,최우천,3(4),화(2) 창의관 116호 화(9) 창의관 303호
공과대학,서울,MECH210,1,전공필수,기계공학부,전산기이용기계제도,최우천,2(3),금(1-2) 창의관 212 
공과대학,서울,MECH210,2,전공필수,기계공학부,전산기이용기계제도(영강),최병호,2(3),금(5-6) 창의관 212 
공과대학,서울,MECH211,0,전공필수,기계공학부,기구학(영강),이병양,3(3),화(6) 공학관 566호 목(6) 공학관 566호
공과대학,서울,MECH215,1,전공선택,기계공학부,공업수학I(영강),이호성,3(3),월(2) 과도관 310호 수(2) 과도관 310호
공과대학,서울,MECH215,2,전공선택,기계공학부,공업수학I,허석,3(3),화(1) 창의관 117호 목(1) 창의관 117호
경영대학,서울,BUSS203,1,전공선택,경영학과,경영수학(영강),임희주,3(3),화(1) L-P 108호 목(1) L-P 108호
경영대학,서울,BUSS203,2,전공선택,경영학과,경영수학(영강),이남경,3(3),월(6) 현차관 B205호 수(6) 현차관 B205호
경영대학,서울,BUSS204,1,전공선택,경영학과,세계경제와기업(영강),조경아,3(3),월(6) 현차관 B202호 수(6) 현차관 B202호
경영대학,서울,BUSS204,2,전공선택,경영학과,세계경제와기업(영강),신덕정,3(3),화(6) 현차관 301호 목(6) 현차관 301호
경영대학,서울,BUSS205,1,전공필수,경영학과,마케팅원론,박찬수,3(3),월(2) 현차관403 수(2) 현차관403
경영대학,서울,BUSS205,2,전공필수,경영학과,마케팅원론,김상용,3(3),월(5) L-P 108호 수(5) L-P 108호
경영대학,서울,BUSS205,3,전공필수,경영학과,마케팅원론,류강석,3(3),월(3-4) L-P 531호 수(3-4) L-P 531호
경영대학,서울,BUSS205,4,전공필수,경영학과,마케팅원론(영강),김재환,3(3),화(6) L-P 208호 목(6) L-P 208호
경영대학,서울,BUSS205,5,전공필수,경영학과,마케팅원론(영강),유원상,3(3),화(2) 현차관 B204호 목(2) 현차관 B204호
경영대학,서울,BUSS205,6,전공필수,경영학과,마케팅원론(영강),유시진,3(3),월(1) 현차관 B301호 수(1) 현차관 B301호
공과대학,서울,EGRN440,0,전공선택,공과대학,공학인턴십II,이현경,9(0),
사범대학,서울,EDUC163,0,전공필수,교육학과,교육심리학 타학과 또는 국내/국외 교환학생 수강신청 불가,김성일,3(3),화(6) 교육관 102호 목(6) 교육관 102호
사범대학,서울,EDUC211,0,전공선택,교육학과,세계교육사,한용진,3(3),월(2) 교육관 102호 수(2) 교육관 102호
사범대학,서울,EDUC221,0,전공필수,교육학과,교육과정,조호제,3(3),월(7-9) 교육관 104호
사범대학,서울,EDUC225,0,전공필수,교육학과,교육공학,박인우,3(3),월(1) 교육관 102호 화(1) 교육관 102호
사범대학,서울,EDUC230,0,전공필수,교육학과,특수교육학개론,손승현,3(3),화(2) 교육관 501호 목(2) 교육관 501호
사범대학,서울,EDUC241,0,전공선택,교육학과,평생교육개론,조대연,3(3),수(6-8) 교육관 311호
사범대학,서울,EDUC263,0,전공선택,교육학과,고등교육조직혁신과질관리,변기용,3(3),월(3-4) 교육관 302호 수(3-4) 교육관 302호
사범대학,서울,EDUC271,0,전공선택,교육학과,진로진학상담(영강),이보라,3(3),월(1) 교육관 303호 수(1) 교육관 303호
사범대학,서울,EDUC273,0,전공선택,교육학과,프로그램평가(영강),Pey-Yan Liou,3(3),화(1-2) 사대신관 124호
사범대학,서울,EDUC281,0,전공선택,교육학과,평생교육방법론(영강),김종윤,3(3),금(7-9) 사대신관 223호
사범대학,서울,KLLE201,0,전공필수,국어교육과,한국문학의이해,이창희,3(3),월(6) 교육관 504호 수(6) 교육관 504호
사범대학,서울,KLLE203,0,전공선택,국어교육과,현대시선독,고형진,3(3),화(2) 교육관 204호 목(2) 교육관 204호
사범대학,서울,KLLE205,0,전공선택,국어교육과,소설교육론,박수현,3(3),금(5-6) 교육관 501호
사범대학,서울,KLLE209,0,전공선택,국어교육과,독서교육론,이순영,3(3),월(5) 교육관 103호 수(5) 교육관 103호
사범대학,서울,KLLE213,0,전공필수,국어교육과,국어교과논리및논술,정재림,2(2),화(7-8) 교육관 504호
사범대학,서울,KLLE215,0,전공선택,국어교육과,국어음운론,김유범,3(3),화(1) 교육관 309호 목(1) 교육관 309호
사범대학,서울,KLLE255,0,전공필수,국어교육과,국어교과교육론 (18:15분 수업종료),정재림,3(3),월(7-8) 교육관 504호 수(7-8) 교육관 504호
사범대학,서울,KLLE311,0,전공선택,국어교육과,중등문법교육론,신희성,3(3),화(6) 교육관 307호 목(6) 교육관 307호
사범대학,서울,KLLE313,0,전공선택,국어교육과,국어형태론,이관규,3(3),월(2) 교육관 301호 수(2) 교육관 301호
사범대학,서울,KLLE353,0,전공선택,국어교육과,희곡교육론,전정옥,3(3),수(3-5) 교육관 203호
사범대학,서울,MUKE301,0,전공필수,다문화한국어교육융합전공,한국어교재및지도법,유상희,3(3),화(6) 교육관 301호 목(6) 교육관 301호
사범대학,서울,MATE203,0,전공필수,수학교육과,선형대수I,권순희,3(3),월(3-4) 교육관 502호 수(2) 교육관 403호
사범대학,서울,MATE205,0,전공필수,수학교육과,통계학,서아림,3(3),화(1) 교육관 502호 목(1) 교육관 502호
사범대학,서울,MATE207,0,전공선택,수학교육과,미분방정식I,권혁진,3(3),화(6-7) 교육관 502호 금(6) 교육관 502호
사범대학,서울,MATE301,0,전공필수,수학교육과,현대대수I,권순희,3(3),월(2) 교육관 502호 수(2) 교육관 502호
사범대학,서울,MATE303,0,전공필수,수학교육과,위상수학I,서아림,3(3),화(4) 교육관 502호 목(3-4) 교육관 502호
사범대학,서울,MATE305,0,전공필수,수학교육과,복소수함수론I,김용철,3(3),월(5) 교육관 502호 수(5) 교육관 502호
사범대학,서울,MATE307,0,전공선택,수학교육과,컴퓨터와수학교육,신동조,3(3),화(1) 교육관 306호 목(1) 교육관 306호
사범대학,서울,MATE309,0,전공필수,수학교육과,미분기하I,김홍찬,3(3),화(5) 교육관 502호 목(5) 교육관 502호
사범대학,서울,MATE401,0,전공선택,수학교육과,기하학교수이론과지도,김홍찬,3(3),화(2) 교육관 506호 목(2) 교육관 502호
디자인조형학부,서울,ARDE324,0,전공선택,디자인조형학부,인터랙션디자인,이태일,3(4),화(5-7) 미디어관 901호
디자인조형학부,서울,ARDE327,0,전공선택,디자인조형학부,공공디자인,염성업,3(4),월(5-7) 미디어관 1001호
디자인조형학부,서울,ARDE343,0,전공필수,디자인조형학부,현대회화기법,정해진,3(4),화(1-3) 미디어관 802B호
디자인조형학부,서울,ARDE370,0,전공선택,디자인조형학부,신조형I,박성태,3(4),수(1-3) 미디어관 802B호
디자인조형학부,서울,ARDE374,0,전공필수,디자인조형학부,미술사I,백인산,3(3),수(5-6) 교양관 311호
디자인조형학부,서울,ARDE378,0,전공선택,디자인조형학부,현대창작실기I,서동욱,3(4),목(5-7) 미디어관 802B호
디자인조형학부,서울,ARDE414,0,전공선택,디자인조형학부,디지털디자인프로젝트(영강),김보섭,3(4),금(1-3) 미디어관 903호
디자인조형학부,서울,ARDE415,0,전공선택,디자인조형학부,제품시스템디자인(종합설계)(영강),유승헌,3(4),수(1-3) 미디어관 902호
디자인조형학부,서울,ARDE417,0,전공선택,디자인조형학부,제품개발(종합설계)(영강),박승민,3(4),화(5-7) 미디어관 902호
디자인조형학부,서울,ARDE435,0,전공필수,디자인조형학부,한국화스튜디오l,고아빈,3(4),목(5-7) 미디어관 801호
국제학부,서울,DISS337,0,전공선택,국제학부,NGO와국제거버넌스(영강),이진원,3(3),화(1) 국제관 215호 목(1) 국제관 215호
국제학부,서울,DISS338,0,전공선택,국제학부,세계화와인권(영강),서창록,3(3),월(2) 국제관 215호 수(2) 국제관 215호
국제학부,서울,DISS421,0,전공선택,국제학부,북미국제관계(영강),김성한,3(3),화(6) 국제관 218호 목(6) 국제관 218호
국제학부,서울,DISS423,0,전공선택,국제학부,동아시아국제관계(영강),안인해,3(3),금(5-6) 국제관 322호
국제학부,서울,DISS427,0,전공선택,국제학부,유럽연합의국제관계(영강),오창룡,3(3),금(1-2) 국제관 114호
국제학부,서울,DISS473,0,전공선택,국제학부,국제개발특강I(영강),이승호,3(3),월(2) 국제관 218호 수(2) 국제관 218호
국제학부,서울,DISS475,0,전공선택,국제학부,국제분쟁해결(영강),김석준,3(3),월(1) 국제관 215호 수(1) 국제관 215호
국제학부,서울,DISS477,0,전공선택,국제학부,개발협력의주요이슈(영강),권진아,3(3),화(6) 국제관 332호 목(6) 국제관 332호
공과대학,서울,ARCH337,0,전공선택,건축학과,동양건축사,류성룡,3(3),월(2) 과도관 611호 화(2) 과도관 611호
공과대학,서울,ARCH339,0,전공필수,건축학과,건축환경계획(영강),이광호,3(3),월(1) 창의관 B113호 수(1) 창의관 B113호
공과대학,서울,ARCH401,0,전공필수,건축학과,건축과행태,이경훈,3(3),화(2) 창의관 127호 수(2) 창의관 110호
공과대학,서울,ARCH403,0,전공선택,건축학과,현대건축사,김현섭,3(3),월(1) 창의관 106호 화(1) 창의관 106호
공과대학,서울,ARCH413,1,전공선택,건축학과,"구조디자인(영강) (2020학번까지 ""전공필수""로 이수) ",김세진,3(3),수(5-6) 신공학관218호
공과대학,서울,ARCH413,2,전공선택,건축학과,"구조디자인(영강) (2020학번까지 ""전공필수""로 이수) ",김세진,3(3),금(1-2) 신공학관B102호
공과대학,서울,ARCH421,1,전공필수,건축학과,건축설계Ⅴ(캡스톤디자인),여영호 홍근표,6(10),화(5-8) 금(4-7) 
공과대학,서울,ARCH421,2,전공필수,건축학과,건축설계Ⅴ(캡스톤디자인)(영강),Daniel Oh 홍성규,6(10),화(5-8) 금(4-7) 
공과대학,서울,ARCH421,3,전공필수,건축학과,건축설계Ⅴ(캡스톤디자인),김자영 홍택,6(10),화(5-8) 금(4-7) 
공과대학,서울,ARCH421,4,전공필수,건축학과,건축설계Ⅴ(캡스톤디자인)(영강),권경은 박상욱,6(10),화(5-8) 금(4-7) 
선택교양(기초과학),서울,PHYS161,10,교양,이과대학,"일반물리학실험Ⅰ 기계('21학번 601 ~ 696), 융합에너지('21학번), 재수강/미이수자",남선호,1(3),월(6-8) 이학관별관 508호
선택교양(기초과학),서울,PHYS161,11,교양,이과대학,일반물리학실험Ⅰ(영강) 외국인반(※내국인은 한국어 불가능자만 수강 허용),정호용,1(3),월(6-8) 이학관별관 506호
선택교양(기초과학),서울,PHYS161,12,교양,이과대학,"일반물리학실험Ⅰ 보건환경융합('21학번 201~215), 재수강/미이수자",이기환,1(3),화(2-4) 신공학관B107호(실험실)
선택교양(기초과학),서울,PHYS161,13,교양,이과대학,"일반물리학실험Ⅰ 보건환경융합('21학번 216~230), 재수강/미이수자",이후철,1(3),화(2-4) 신공학관B106호(실험실)
선택교양(기초과학),서울,PHYS161,14,교양,이과대학,"일반물리학실험Ⅰ 보건환경융합('21학번 231~245), 재수강/미이수자",박범현,1(3),화(2-4) 신공학관B103(실험실)
선택교양(기초과학),서울,PHYS161,15,교양,이과대학,"일반물리학실험Ⅰ 보건환경융합('21학번 246~260), 재수강/미이수자",김경훈,1(3),화(2-4) 신공학관B115호(실험실)
선택교양(기초과학),서울,PHYS161,16,교양,이과대학,"일반물리학실험Ⅰ 보건환경융합('21학번 261~275), 재수강/미이수자",정해준,1(3),화(2-4) 신공학관B114호(실험실)
선택교양(기초과학),서울,PHYS161,17,교양,이과대학,"일반물리학실험Ⅰ 보건환경융합('21학번 276~290), 재수강/미이수자",박승,1(3),화(2-4) 이학관별관 508호
선택교양(기초과학),서울,PHYS161,18,교양,이과대학,"일반물리학실험Ⅰ 건축사회환경('21학번), 화공생명('21학번 001-045), 재수강/미이수자",이기환,1(3),화(6-8) 신공학관B107호(실험실)
선택교양(기초과학),서울,PHYS161,19,교양,이과대학,"일반물리학실험Ⅰ 건축사회환경('21학번), 화공생명('21학번 001-045), 재수강/미이수자",남선호,1(3),화(6-8) 신공학관B106호(실험실)
공과대학,서울,ACEE249,0,전공선택,건축사회환경공학부,재료역학(영강),지광습,3(3),월(6) 창의관 203호 수(6-7) 창의관 203호
공과대학,서울,ACEE261,0,전공선택,건축사회환경공학부,초고층공학,박형철,3(3),목(6-8) 과도관 306호
공과대학,서울,ACEE269,0,전공선택,건축사회환경공학부,측량학및실습(영강),강승모,3(4),화(6-7) 창의관 110호 토(2) 창의관 110호
공과대학,서울,ACEE283,0,전공선택,건축사회환경공학부,제도및BIM기초설계,박창희,3(4),금(4-6) 창의관 110호
공과대학,서울,ACEE313,0,전공선택,건축사회환경공학부,토질공학,최항석,3(4),화(1) 신공학관B101호 수(4) 신공학관B101호
공과대학,서울,ACEE321,0,전공선택,건축사회환경공학부,강구조설계I ?,강영종,3(4),월(2) 신공학관B101호 수(2-3) 신공학관B101호
공과대학,서울,ACEE323,0,전공선택,건축사회환경공학부,구조역학II,최항,3(4),금(1-3) 공학관 466호
공과대학,서울,ACEE325,0,전공필수,건축사회환경공학부,수치해석(영강) ?,최항석,3(4),화(7-8) 공학관 369호 화(7-8) 신공학관B109-전산실습실
공과대학,서울,ACEE326,0,전공선택,건축사회환경공학부,SOC시공,이우진,3(3),월(5) 공학관 250호 수(5) 공학관 250호
공과대학,서울,ACEE327,0,전공선택,건축사회환경공학부,환경공학Ⅱ(영강),홍승관,3(3),월(6) 창의관 110호 수(6) 창의관 110호
공과대학,서울,CHBE418,0,전공선택,화공생명공학과,나노화학공학(영강),백세웅,3(3),월(2) 과도관 409호 수(2) 과도관 409호
공과대학,서울,CHBE428,0,전공선택,화공생명공학과,유변학및고분자가공,정현욱,3(3),수(3) 창의관 116호 금(2-3) 창의관 116호
공과대학,서울,CHBE441,0,전공선택,화공생명공학과,학부세미나I 4학년만 수강가능,임상혁,1(1),수(7-8) 신공학관B102호
공과대학,서울,CHBE471,1,전공필수,화공생명공학과,화공생명공학실험Ⅱ,김승욱,2(4),월(7-10) 
공과대학,서울,CHBE471,2,전공필수,화공생명공학과,화공생명공학실험Ⅱ,송광호,2(4),월(7-10) 
공과대학,서울,CHBE471,3,전공필수,화공생명공학과,화공생명공학실험Ⅱ,양대륙,2(4),화(7-10) 
공과대학,서울,CHBE471,4,전공필수,화공생명공학과,화공생명공학실험Ⅱ,최정규,2(4),화(7-10) 
공과대학,서울,CHBE471,5,전공필수,화공생명공학과,화공생명공학실험Ⅱ,유승호,2(4),목(7-10) 
1학년세미나,서울,GEKS005,GB,교양,교양교육원,1학년세미나Ⅰ,서병선,1(1),미정
1학년세미나,서울,GEKS005,GC,교양,교양교육원,1학년세미나Ⅰ,임송수,1(1),미정
1학년세미나,서울,GEKS005,GD,교양,교양교육원,1학년세미나Ⅰ,박호정,1(1),미정
1학년세미나,서울,GEKS005,GE,교양,교양교육원,1학년세미나Ⅰ,안병일,1(1),미정
1학년세미나,서울,GEKS005,GF,교양,교양교육원,1학년세미나Ⅰ,김동현,1(1),미정
1학년세미나,서울,GEKS005,GG,교양,교양교육원,1학년세미나Ⅰ,서동희,1(1),미정
1학년세미나,서울,GEKS005,GH,교양,교양교육원,1학년세미나Ⅰ,김병곤,1(1),미정
1학년세미나,서울,GEKS005,GI,교양,교양교육원,1학년세미나Ⅰ,이신화,1(1),미정
1학년세미나,서울,GEKS005,GJ,교양,교양교육원,1학년세미나Ⅰ,박홍규,1(1),미정
1학년세미나,서울,GEKS005,GK,교양,교양교육원,1학년세미나Ⅰ,권혁용,1(1),미정
선택교양,서울,PHEK104,2,교양,체육교육과,스쿼시 [체육교육과 수강금지/장소-화정체육관 스쿼시장],라효상,1(2),목(3-4) 
선택교양,서울,PHEK105,1,교양,체육교육과,테니스 [체육교육과 수강금지/장소-테니스장],유정인,1(2),목(1-2) 
선택교양,서울,PHEK105,2,교양,체육교육과,테니스 [체육교육과 수강금지/장소-테니스장],유정인,1(2),목(3-4) 
선택교양,서울,PHEK105,3,교양,체육교육과,테니스 [체육교육과 수강금지/장소-테니스장],유정인,1(2),목(5-6) 
선택교양,서울,PHEK105,4,교양,체육교육과,테니스 [체육교육과 수강금지/장소-테니스장],남윤호,1(2),금(1-2) 
선택교양,서울,PHEK105,5,교양,체육교육과,테니스 [체육교육과 수강금지/장소-테니스장],남윤호,1(2),금(3-4) 
선택교양,서울,PHEK106,1,교양,체육교육과,소프트볼 [장소-화정체육관 녹지운동장],박성진,1(2),월(3-4) 
선택교양,서울,PHEK106,3,교양,체육교육과,소프트볼 [장소-화정체육관 녹지운동장],주우영,1(2),목(3-4) 
선택교양,서울,PHEK106,5,교양,체육교육과,소프트볼 [장소-화정체육관 녹지운동장],석진영,1(2),화(3-4) 
공과대학,서울,KECE205,7,전공필수,전기전자공학부,전기회로실험,윤태웅,1(3),목(6-8) 신공학관108호(실험실)
공과대학,서울,KECE205,8,전공필수,전기전자공학부,전기회로실험,이상현,1(3),목(6-8) 신공학관110호(실험실)
공과대학,서울,KECE207,1,전공필수,전기전자공학부,디지털시스템,김종국,3(3),월(2) 아산이학관 536호 수(2) 아산이학관 536호
공과대학,서울,KECE207,2,전공필수,전기전자공학부,디지털시스템,김선욱,3(3),월(2) 신공학관B102호 수(2) 신공학관B102호
공과대학,서울,KECE207,3,전공필수,전기전자공학부,디지털시스템(영강),곽진태,3(3),월(2) 아산이학관 113호 수(2) 아산이학관 113호
공과대학,서울,KECE209,1,전공선택,전기전자공학부,확률및랜덤프로세스(영강),이상현,3(3),화(1) 창의관 205호 목(1) 창의관 205호
공과대학,서울,KECE209,2,전공선택,전기전자공학부,확률및랜덤프로세스(영강),김중헌,3(3),화(1) 과도관 408호 목(1) 과도관 408호
공과대학,서울,KECE209,3,전공선택,전기전자공학부,확률및랜덤프로세스(영강),정승원,3(3),화(1) 과도관 409호 목(1) 과도관 409호
공과대학,서울,KECE231,1,전공필수,전기전자공학부,공학수학Ⅰ,김운경,3(3),화(2) 창의관 110호 목(2) 창의관 110호
공과대학,서울,KECE231,2,전공필수,전기전자공학부,공학수학Ⅰ(영강),안춘기,3(3),화(2) 신공학관B105호 목(2) 신공학관B105호
공과대학,서울,AMSE217,0,전공선택,신소재공학부,유기재료화학(영강) 유연학기강좌(3월1주차-4월4주차만 수업진행),이재승,3(3),화(6) 창의관 B114호 목(6) 창의관 B114호
공과대학,서울,AMSE219,1,전공필수,신소재공학부,공학수학I,남산,3(3),화(5) 창의관 117호 목(5) 창의관 117호
공과대학,서울,AMSE219,2,전공필수,신소재공학부,공학수학I,이재철,3(3),화(5) 공학관 167호 목(5) 공학관 167호
공과대학,서울,AMSE301,0,전공선택,신소재공학부,X-선결정학(영강),오승주,3(3),월(2) 공학관 566호 수(2) 공학관 566호
공과대학,서울,AMSE303,1,전공필수,신소재공학부,전자및반도체재료공학,남산,3(3),화(2) 창의관 B113호 목(2) 창의관 B113호
공과대학,서울,AMSE303,2,전공필수,신소재공학부,전자및반도체재료공학(영강),김수영,3(3),화(2) 공학관 167호 목(2) 공학관 167호
공과대학,서울,AMSE303,3,전공필수,신소재공학부,전자및반도체재료공학 재수강반,변동진,3(3),화(2) 공학관 164호 목(2) 공학관 164호
공과대학,서울,AMSE305,1,전공필수,신소재공학부,재료공학실험I 학부에서 별도 안내 예정,손석수,1(3),수(9-11) 
공과대학,서울,AMSE305,2,전공필수,신소재공학부,재료공학실험I 학부에서 별도 안내 예정,이준호,1(3),수(9-11) 
공과대학,서울,AMSE305,3,전공필수,신소재공학부,재료공학실험I 학부에서 별도 안내 예정,오승주,1(3),금(9-11) 
공과대학,서울,IMEN319,0,전공필수,산업경영공학부,OR-Ⅱ 및 실습,류홍서,3(5),화(3-4) 창의관 B114호 화(9-10) 창의관 B114호
공과대학,서울,IMEN321,0,전공선택,산업경영공학부,데이터마이닝,백준걸,3(3),화(6) 공학관 167호 목(6) 공학관 167호
공과대학,서울,IMEN333,1,전공필수,산업경영공학부,생산계획,최인찬,3(4),월(5-6) 공학관 167호 월(7) 공학관 167호
공과대학,서울,IMEN333,2,전공필수,산업경영공학부,생산계획,류홍서,3(4),화(6) 창의관 B113호 목(6) 창의관 B113호
공과대학,서울,IMEN335,0,전공필수,산업경영공학부,정보시스템설계,이홍철,3(4),화(5) 창의관 207호 목(5) 창의관 207호
공과대학,서울,IMEN357,0,전공선택,산업경영공학부,최적화이론,최인찬,3(4),수(5-6) 공학관 167호 수(9) 공학관 167호
공과대학,서울,IMEN361,0,전공선택,산업경영공학부,시스템공학특론-Ⅰ,장동식,3(3),월(5) 공학관 369호 수(5) 공학관 369호
공과대학,서울,IMEN415,0,전공선택,산업경영공학부,다변량분석,강필성,3(3),화(5) 신공학관B113-전산실습실 목(5) 신공학관B113-전산실습실
공과대학,서울,IMEN431,0,전공선택,산업경영공학부,예측애널리틱스,김성범,3(3),월(2) 창의관 B207 수(2) 창의관 B207
공과대학,서울,MECH226,0,전공필수,기계공학부,동역학(영강),홍대희,3(3),월(6) 창의관 116호 수(6) 창의관 116호
공과대학,서울,MECH300,1,전공필수,기계공학부,창의적기계설계:캡스톤디자인(영강),임성균,3(4),월(6) 창의관 B113호 수(6) 창의관 B113호
공과대학,서울,MECH300,2,전공필수,기계공학부,창의적기계설계:캡스톤디자인(영강),노건우,3(4),월(6) 과도관 306호 수(6) 과도관 306호
공과대학,서울,MECH311,1,전공선택,기계공학부,열전달,권오명,3(3),화(5) 창의관 116호 목(5) 창의관 116호
공과대학,서울,MECH311,2,전공선택,기계공학부,열전달(영강),최원준,3(3),월(3-4) 창의관 B114호 수(3-4) 창의관 B114호
공과대학,서울,MECH317,1,전공필수,기계공학부,공학재료학,최병호,3(3),화(1) 창의관 203호 목(1) 창의관 203호
공과대학,서울,MECH317,2,전공필수,기계공학부,공학재료학(영강),한창수,3(3),월(5) 신공학관B102호 수(5) 신공학관B102호
공과대학,서울,MECH317,3,전공필수,기계공학부,공학재료학(영강),이병양,3(3),화(1) 창의관 B113호 목(1) 창의관 B113호
공과대학,서울,MECH323,1,전공선택,기계공학부,유체역학II,문영준,3(3),월(2) 창의관 203호 수(2) 창의관 203호
공과대학,서울,MECH323,2,전공선택,기계공학부,유체역학II(영강),정석,3(3),월(2) 창의관 117호 수(2) 창의관 117호
경영대학,서울,BUSS205,7,전공필수,경영학과,마케팅원론(영강),Tony C. Garrett,3(3),화(1) L-P 531호 목(1) L-P 531호
경영대학,서울,BUSS207,1,전공필수,경영학과,재무관리(영강),박경서,3(3),월(5) 현차관 303호 수(5) 현차관 303호
경영대학,서울,BUSS207,2,전공필수,경영학과,재무관리(영강),이동욱,3(3),월(6-8) 수(6-8) 
경영대학,서울,BUSS207,3,전공필수,경영학과,재무관리(영강),김중혁,3(3),월(2) 현차관 303호 수(2) 현차관 303호
경영대학,서울,BUSS207,4,전공필수,경영학과,재무관리(영강),김우찬,3(3),화(6) 현차관 B204호 목(6) 현차관 B204호
경영대학,서울,BUSS207,5,전공필수,경영학과,재무관리(영강),황준호,3(3),화(5) 현차관 B204호 목(5) 현차관 B204호
경영대학,서울,BUSS207,6,전공필수,경영학과,재무관리(영강),나현승,3(3),월(6) 현차관 B206호 수(6) 현차관 B206호
경영대학,서울,BUSS207,7,전공필수,경영학과,재무관리(영강),황선우,3(3),월(1) 현차관 B204호 수(1) 현차관 B204호
경영대학,서울,BUSS211,1,전공필수,경영학과,오퍼레이션스관리(영강),이현석,3(3),화(2) 현차관 B205호 목(2) 현차관 B205호
경영대학,서울,BUSS211,2,전공필수,경영학과,오퍼레이션스관리,김대기,3(3),월(2) L-P 107호 수(2) L-P 107호
사범대학,서울,EDUC303,0,전공필수,교육학과,교육학교과교육론,성승희,3(3),목(7-9) 교육관 501호
사범대학,서울,EDUC308,0,전공필수,교육학과,교육학교과교재연구및지도법,고유정,3(3),금(1-2) 교육관 104호
사범대학,서울,EDUC310,0,전공필수,교육학과,교육학교과논리및논술,박인우,2(2),월(3-4) 교육관 102호
사범대학,서울,EDUC321,0,전공선택,교육학과,초급교육통계,홍세희,3(3),월(2) 교육관 306호 수(2) 교육관 306호
사범대학,서울,EDUC331,0,전공필수,교육학과,교육행정학,신현석,3(3),화(5) 교육관 102호 목(5) 교육관 102호
사범대학,서울,EDUC341,0,전공선택,교육학과,교육경제학개론,김경근,3(3),화(6) 교육관 104호 목(6) 교육관 104호
